rank,address,display_name,account_value,vlm_week,vlm_month,pnl_month,activity_score
1524,0xa0d149c9e3fee0a9f920058c4139c73894c2be98,,118010.912932,9794168.82,17964830.06,75907.0,27758998.88
1525,0x9fa515502aa546e38663a35013d31ffa1cb5a2bb,,95461.556316,2441330.82,25308808.6,6021.62955,27750139.42
1526,0x1f7e3daee8548f12b856e16890914e7731bd7837,,0.114167,13874189.45,13874189.45,-56955.851007,27748378.9
1527,0xa62d6eb5d7891708c5281afe239fac6c071e4fa3,,1001169.9616609999,8333377.68,19413897.83,50136.602556,27747275.509999998
1528,0x5461e3a694004602961722522e70f62beb05ae65,,320073.07238,2718384.68,25011187.42,195025.797911,27729572.1
1529,0x9b422e571eb2cb9837efdc4f9087194d65fb070a,,66419.131959,2550049.14,25156640.95,1645.263786,27706690.09
1530,0x1700acdd94010de35087b45b601d0e1b90c2697f,,748317.85582,0.0,27699804.76,-19905.976057,27699804.76
1531,0x0c2a8ec6a606487bc5ffafdd2949ca8d888a38ae,,41023.234707,3107416.97,24563465.52,-21322.417181,27670882.49
1532,0x1af68b9a13200553d4c48e0c8da9c376ecccc454,,115529.973975,9067494.26,18560389.04,84203.751541,27627883.299999997
1533,0xf709deb9ca069e53a31a408fde397a87d025a352,MAnu,148061.006487,7175555.78,20395425.27,13005.571494,27570981.05
1534,0x40f276e97145db4d8833b1320ea8a4e6ca0454a2,,363412.261332,3054256.2,24494168.02,-82857.187935,27548424.22
1535,0xbe504fbfc1ad30708a79f5821ed5ea6eef1a877b,,570624.757202,1780525.3,25654758.98,180168.407392,27435284.28
1536,0x8e68ce7a926869ab673d2a34c641c2d93ff92766,,98782.837014,2327261.64,25099004.65,6008.36065,27426266.29
1537,0x0748e296e5a350ec36c8487a1cea406e1b57d4b2,,5566623.646947,9303823.79,18099690.9,3488366.840914,27403514.689999998
1538,0xb0026ca48937bd18c5941c05decab68b0fcced8a,,5277962.4376530005,6285556.37,21076592.11,1085441.605598,27362148.48
1539,0x3b861d6dfe861d75d0a56c1711bf3c7ce7df5468,,9.009977,2338862.43,24998409.77,23757.388418,27337272.2
1540,0x5e0c78f6360514ac1d4ea4ab9a2a232284458e69,,816981.854696,11726641.23,15607988.45,469647.1620720001,27334629.68
1541,0x73021286333beeeb13430ebc383efb5cb6e20fb1,,0.0,0.0,27333455.99,5242.003402,27333455.99
1542,0x8ce442074efdd4c7ff68af7d4fa3606f2b255987,,41594.990648,1336867.82,25991638.15,4382.344121,27328505.97
1543,0x37b325309cbae17d73be387e7490033538a9ca27,,77290.198213,8697158.9,18625517.41,15274.604902,27322676.310000002
1544,0x34403a0a8e5959e3eca7ee09d2dce9920f54380f,,454915.9639,2967809.35,24312740.26,-81516.509124,27280549.610000003
1545,0x436c9c7c0eb3611565591eedee51ad149b76b3d1,,3096575.791503,6630598.16,20629299.84,-43529.217597,27259898.0
1546,0x6bc9e333e04dce026b8d3328f78dd2ff536baa7a,,32901.144811,5874028.65,21355527.33,32237.905593,27229555.979999997
1547,0xe9dc8b3c128a85730751ab4ad0f6a2fcac3d835c,,12136.767098,4165673.94,23060159.16,-12849.852902,27225833.1
1548,0x7ea90af38397575a372e36bdc0f5970fb512fc7f,,2938873.294164,3925210.32,23297276.86,2224172.528547,27222487.18
1549,0x47eeba0b1c83c1e1af5eef159d9060e779a8fe60,,630017.508797,10554353.83,16666021.99,6315.754875,27220375.82
1550,0x92ae4209e3a5760903aff0c423312392eb3f86a8,,5961420.709957,4875262.98,22342188.95,1974109.831683,27217451.93
1551,0x0a12f3185c10a5a6356cdf6ee91c8f0cd3d06f5f,,85452.716233,13020328.61,14172125.49,56984.488769,27192454.1
1552,0x4293b19a1208ce6a280da71624d0fe34371d42c7,,399.570625,10597381.62,16586592.32,-19223.768512,27183973.939999998
1553,0x906bce162e75b94aa50dd7dff03fcca7e1f6be8c,,61463.33061,9840941.0,17340855.95,812.561794,27181796.95
1554,0x549de4f045f71d962fff89e8c023b52b9db89c2c,,97313.089863,2299750.56,24867992.05,16834.370956,27167742.61
1555,0x76205d5c4d38804b85e088d4f44752a796496588,,23410.005411,6080201.88,21076214.55,-44573.357189,27156416.43
1556,0x3fc56e944aa7b1594c85861b2d46a07f82a2c0c1,,3410509.991994,10787044.72,16353923.23,-690765.826448,27140967.950000003
1557,0x069ad3d4dd1ca686ef78d065fbc6208fdcede58d,,147211.133271,0.0,27140358.71,-1453322.657741,27140358.71
1558,0x1a13afd75418fd72dfa80da33cbca489e231caec,,70646.206556,4327636.26,22810786.580000002,19781.444906,27138422.840000004
1559,0xf5ceacf3db30ee2833f0e0c0e89dd03d5465b8ad,,15287.212682,11973697.92,15154784.71,57437.327061,27128482.630000003
1560,0x2ae64d3a931805d91614df81621727594a509887,,31405.570288,6778087.96,20336546.35,17635.330669,27114634.310000002
1561,0xed7c40e138cb25e79d94295882c66ac8197fb66e,,307206.6568760001,4534144.64,22559513.27,84395.05378,27093657.91
1562,0xa9e59e6a0f3832f38ea3fdd4e9e761d2083c5c58,,93435.333874,7511377.08,19543866.75,76805.749312,27055243.83
1563,0x2b9c851192516a3791e340e5324321dc6f1ee720,,12319.138007,9650416.34,17369299.01,-9278.312932,27019715.35
1564,0x49308b133ed10d7bb2677906d53831791505ad95,,21307.081683,6625040.04,20381264.06,-54674.607966,27006304.099999998
1565,0x54d67347c9d04c363a05dfeafe3a36a097beb3bc,,116354.019964,11513690.17,15488719.16,92560.084653,27002409.33
1566,0x480741c7740ae259351585aa50f7ea22cd4ac478,,586828.81801,7925230.21,19007199.42,218056.405348,26932429.630000003
1567,0x452ea0373056462c8e3b301c996ecfab3511d712,,233352.436943,6535135.27,20373674.99,111011.756951,26908810.259999998
1568,0x862f17818a57565fd819a7ec560fa3cbc263cca1,,0.211729,5131680.37,21776234.54,-4024.04933,26907914.91
1569,0x82063340e28d0e4327a152563eda08094df98663,,31974.643997,149996.75,26740686.04,-150499.543684,26890682.79
1570,0x1ea74aff2a45b84c74ac12da28e638b9d793003f,,15162.002615,8787539.31,18074014.22,-47846.731943,26861553.53
1571,0x3026f01e2449d9fc2de68a7b455838396d6921dc,,41952.496394,6042157.68,20807993.77,4205.80232,26850151.45
1572,0xf55f10b83bdb21d5f6b7449d4ea3589a8ae30d3a,,318953.677428,2244177.85,24598077.26,25506.81124,26842255.110000003
1573,0x8716e7a5f60812b6e9664d3c15b44286eab021c9,,7653.530974,4967225.77,21861804.01,-929.581515,26829029.78
1574,0x6115d824f583e384f1b3f50897bafe71adbd7bf4,,0.002933,7519524.71,19275418.71,-85261.117067,26794943.42
1575,0xc1adbfe7396d381a90c0dfd7c088e4f6dd02d9da,,256.109663,3050518.64,23717425.71,-26263.742974,26767944.35
1576,0xbb7797df392cced85a782528a43782d1f8d65b18,,241779.512632,619744.45,26057341.02,483413.261332,26677085.47
1577,0xad818cd56dd291dec5a283ed889d44f404982bd2,,10970.089737,5566729.35,21092454.7,-28629.196655,26659184.049999997
1578,0x230a7de01342f754f51fe8f3c6aee4eaa201f00c,,2337.385359,833446.15,25812161.64,-30138.227084,26645607.79
1579,0x583bc1459ad20ff59aef8ee40fac9c6246c7803f,,125074.071891,3642776.18,23001407.72,-4972.487295,26644183.9
1580,0x844b6ab0079fb36e6a99cba877574acd8f1e7f42,,804252.534494,3373116.98,23259346.25,-446504.775674,26632463.23
1581,0xa91f79a5c95a8ea20bbad49ebdfffec8c51d0cf2,,31632.346351,10907120.2,15723915.21,-4428.014299,26631035.41
1582,0x00c511ab1b583f4efab3608d0897d377c4de47a6,,7698.712501,305451.64,26319527.84,-23569.735552,26624979.48
1583,0x19d2d1e26a03f1e0f25be01c5b44ebb13e427711,,29730.673662,10650140.8,15934583.79,19767.076476,26584724.59
1584,0xa41f6abca0cb06a105f12a682e1995efa0c1d50a,,95621.557952,7447860.27,19109190.11,37563.738183,26557050.38
1585,0x622f3a4bde5c3850efc92747b55d285b24988f2b,,0.00202,3132071.69,23421419.34,-69384.37798,26553491.03
1586,0x4f24303e0af2e4a94abcd516a3c80d38262bde6a,,2053598.340389,6321511.42,20185269.27,715478.099449,26506780.689999998
1587,0x2607a3909cee65aa8205ca26f7db2d9244389577,,1658.631922,5206610.37,21233591.82,-77949.461931,26440202.19
1588,0x816de34a320ca3cef0cf1fb089cb6e3fdb7fe744,,51.115428,1838627.5,24579466.66,-20324.916932,26418094.16
1589,0xd6bab97182fc8f26b2c9102ab5d421c35c145bad,,8118.286133,0.0,26373900.28,-2925251.615663,26373900.28
1590,0xb7db8de9cdcd914f08106db12a9097d2e29c9b1a,,27133.313763,6049005.16,20278157.04,12354.4777,26327162.2
1591,0xf59be93124727b4ebebe5fee718117a21cd89c2b,,43922.570104,13159759.29,13159759.29,-6681.71,26319518.58
1592,0x71b117d68974aa4c5615669ae70e8e13ce7479c8,,774483.134535,7818310.07,18500154.42,473552.15229,26318464.490000002
1593,0xe8fad35e6f85b5c5e4875fff2f595735498c279e,,1188387.216158,2209121.09,24107854.35,138100.096756,26316975.44
1594,0x70d6c0e7c515b7280ce94eb87bda746de1d79cb8,,0.098629,0.0,26311648.02,-12940.208685,26311648.02
1595,0x637aca6f5472064051686d424f47ab3ed0214e93,,1e-06,0.0,26283772.37,-5925.148481,26283772.37
1596,0x1bf629cd9f4dbcc9fca616ccf7a19891007f5bfa,,3477774.952358,6051645.22,20178140.66,49217.652358,26229785.88
1597,0x9b37aacfd3fb918181f811342ac08adfdd98e357,sunbather,17401.673661,9143285.57,17085292.3,6787.770852,26228577.87
1598,0x6ea486a3426563e23023125f18867117878f0ea7,,4127172.634301,4926110.7,21296350.64,2028856.189478,26222461.34
1599,0xcc708a199b8565c09ba2c0bd5fefa53aaf2036dc,,540.783364,12914595.21,13304204.06,58379.571777,26218799.270000003
1600,0x708959c6f60e8a0c283e436e85d81e828fd0ccbb,,86783.09729,10437898.46,15746466.94,78279.179082,26184365.4
1601,0x96996d6b91bb7b0e613f1a7a12851c31d97558e0,,0.160213,10296683.55,15881289.83,9013.940213,26177973.380000003
1602,0x15e4bfe27b6015c7260972233b88cb9035a88237,,277.500539,9241120.790000001,16901925.540000003,-21420.723531,26143046.330000006
1603,0x175bd0e31ea1d99270521e9bf578a0c155b2c824,,2877250.750847,7922561.38,18197613.22,782508.793035,26120174.599999998
1604,0xde6b2a06407575b98724818445178c1f5fd53361,,1199653.346206,11433168.72,14643598.47,120118.087007,26076767.19
1605,0xc86781f99078e71c2cbf9cd8b9712d52b28b6e65,,211896.004043,6017768.39,20058892.7,-17006.482685,26076661.09
1606,0x6a02aedceac5a6813d960e4dae1910d9c458e77c,,1014223.066239,7733410.03,18315095.42,534490.835468,26048505.450000003
1607,0x1afa28a5ca5184949ecadbd065216e79dae16677,,28167.925076,3414677.27,22606628.18,-10715.083866,26021305.45
1608,0x3db0776a2563e4ec4ff6cac2b20a13e588cac52d,,202501.432328,12998169.1,12998169.1,8330.2532,25996338.2
1609,0xa5d705e908dee4a5c54803ffa8cd9502fded5797,,17707.953648,12958188.04,12958188.04,-3544.886026,25916376.08
1610,0xb240288473c308db478025cf90a3ef36b88b6b0b,,621338.600679,2346414.17,23567697.9,-192537.081355,25914112.07
1611,0xf8ed2360d4a1ef00f2e92c46f7f2586765eb35aa,,595.441697,3182400.24,22702299.28,-4395.690285,25884699.520000003
1612,0xe668c4300f51344d8e6cee6294cb9cd1fb5fb5ca,,0.00048,2904219.57,22957182.21,-101246.299521,25861401.78
1613,0x1306ca04fb483e31282c508683295020a9d70d3d,,231468.541536,1137818.44,24719295.25,-106614.825419,25857113.69
1614,0x9bc920b65f5c119bad954214f9ac01b508a3e828,,14558.08876,11434095.5,14413538.15,-58368.607932,25847633.65
1615,0x936dc44065c4c3fe35dde363e9fb3fba3b2be696,,0.602581,327626.89,25517173.94,-449271.148735,25844800.830000002
1616,0x57660147592d36a51e0fab525ff8d786fc9cccba,,140573.435226,6381344.12,19444679.63,-26767.921664,25826023.75
1617,0x4cae5bed586f6e73ae54ebd40a4ac4ed2c477c34,,1198854.965873,4041223.79,21776280.12,1039019.102375,25817503.91
1618,0x59fefc65bead5cd05730f094d56cbaed9ff54550,,116456.995241,0.0,25808092.35,54944.151468,25808092.35
1619,0xfd8dddd2e8ba82413d19df98016d1010e8191b3e,,0.563671,12223029.04,13543904.88,35386.250918,25766933.92
1620,0xc05b532d9b4eff8c140ad5477dc87d5803b98951,,653813.479016,792899.75,24957880.65,335630.568406,25750780.4
1621,0x2cc3ca12731edb5539341e64deb74f1a83f171ab,,15527.699678,710891.33,25039019.39,-27857.175477,25749910.72
1622,0xf91f433581d6a477eb640322e5972fd4f8d0920c,,242768.35932,5942568.49,19806237.02,-184354.792051,25748805.509999998
1623,0x9b864dde6ed1c21608b1665a0ac0faa4f7e36e6e,,1535957.917769,3213338.03,22525977.68,511152.443475,25739315.71
1624,0x6bc191438a1befa9695a46da64597a15516d0aca,,8047.938873,3430579.88,22297472.75,35914.082637,25728052.63
1625,0xe9b0f5794b008b927beb62e3ce1679f81aa80477,,486334.372441,3896190.95,21822379.11,192911.026053,25718570.06
1626,0x1261aa209c8fca040870bbb29ab8377fb778c022,,26807.423697,8774147.36,16929770.71,8068.954843,25703918.07
1627,0xafe4b3fb69024f240dce32270dede23c85154a21,,2755838.534866,5825730.03,19876335.23,63359.117671,25702065.26
1628,0xcb668de6232aa4a419b3f5ef3d9b294138473be4,,58432.466791,12850099.65,12850122.87,2686.918529,25700222.52
1629,0x7246180bc9134c95bf9fc35860d3c731a9a2f867,,40299.510593,2096340.55,23603651.33,23497.810419,25699991.88
1630,0x334cf93d9e09cd8d373ac1987e0b3b042b7e200f,,7384.354966,10787162.7,14890238.98,-5172.271886,25677401.68
1631,0xd4acc97119beaa3c32a878095f7231cd36d84470,,30620.954559,12813065.09,12813065.09,-25727.658124,25626130.18
1632,0x92924420b2d67883c0a5f917148ed1c203f03bc2,,450375.612914,1807278.86,23774566.74,-39699.089799,25581845.599999998
1633,0x5f8598125e016dfd2b2d9bc427a07803c8f8e5a5,,1463.460515,8983188.23,16590810.67,-19673.219485,25573998.9
1634,0xeccd60dae7afe7650a4c6b610c30957348e185af,,1206301.396245,9839292.94,15733679.35,531847.057072,25572972.29
1635,0xac12cc33dc77cd83a3ece484ba0a8d817a44ce4d,,6202.941431,10067386.16,15467123.2,-2597.678569,25534509.36
1636,0xdc4c4fca381e9350c28a279019b307df6df09fa4,,1.991812,12751837.71,12751837.71,-17471.708188,25503675.42
1637,0x5a91f0cedd209cc26de628ac0392a6ca4702417f,,445532.334567,10029015.67,15468633.14,47105.345295,25497648.810000002
1638,0x95c06999f02f7156aaa648ab317a87f372251f2b,,4018.535912,9481530.68,16010249.22,-1529.884307,25491779.9
1639,0x779e403c616198cbce74a62327e0ec1831776e45,,0.308468,11733950.94,13723483.16,192271.878468,25457434.1
1640,0x5e611235bf828472269ae002e2cf0e00b3e7ab49,,4.8e-05,0.0,25432213.96,-18198.726127,25432213.96
1641,0x2f58adc8b81f51b02acf65eff40d9f5bbb88bc9e,,212185.737726,10976562.96,14450545.61,183379.469634,25427108.57
1642,0x2cbd5aa089200732023d0e992df7d2726e2f3d9a,,68492.868933,717762.32,24677046.13,36246.847203,25394808.45
1643,0x67b96f93080dcca852531665dd2a3a537ff4c9d4,,30171.699983,1701903.19,23692137.83,-11821.030081,25394041.02
1644,0x201a089de2bfd27066cba34bf9dd780665e39c72,,103485.970979,2733426.38,22648670.08,1135.655297,25382096.459999997
1645,0x4957a80a5fe3d6a47295068db4ca86cb2af0ba57,,1707.249641,2454294.63,22911058.03,-12711.53,25365352.66
1646,0xabe55908bb0e73a1e1e08fd441afd24689fd217b,,14841.576233,9601036.76,15739430.58,-5133.361988,25340467.34
1647,0x5aa13316231716ea438eb243feabc296a9094b2b,,1237422.306156,2140059.09,23196659.96,649210.946638,25336719.05
1648,0x9e39d6282e4525526f33092c8aad27005e0ea02d,,201150.269861,1431861.95,23860654.6,-201155.608942,25292516.55
1649,0x4b1c09fa8322548360a76a3747e32a60a864bc38,,1254387.919722,10162313.88,15117962.32,-1230226.766111,25280276.200000003
1650,0x73c2223a90a95051328cb03bedea7e0b58a3a2d0,,1217162.483153,10975403.19,14295478.03,179948.213696,25270881.22
1651,0x281354062fa932086890a6bbf7dff7d0a67d220f,,180035.05847,3165981.81,22088956.65,107101.598879,25254938.459999997
1652,0x2dfcf6a23a2717f131b6252b5e06ada96c486fe4,,64086.068611,2543956.67,22710048.55,11901.856988,25254005.22
1653,0x5581dc4ce76018e8da664ca1e2ca3d748564293a,,174098.925212,5101430.55,20136945.37,90966.836036,25238375.92
1654,0xa700b25805380f8e624b306eb1d6a1239de4b854,,222761.595758,6299342.84,18927162.85,17343.961835,25226505.69
1655,0x1dc67adaf9f163c5b1a95043addbdfa1af58e512,,816282.911875,5665293.07,19539111.450000003,264471.241714,25204404.520000003
1656,0xe7e3cdba6cc8a60c31c09279e69a0bec6e392901,,39.514086,12601907.62,12601907.62,2955637.063628,25203815.24
1657,0x8ce6e1c21b8f32ee443e558d452d16abafbd3e4d,,0.002098,0.0,25173703.44,-6728.618482,25173703.44
1658,0x6d1cd1767349d9c3651860d60eb3e0b7f63b3e2f,,1e-06,0.0,25167450.34,-10745.237349,25167450.34
1659,0xe5118c447eec1f61feb0afa43a24a48f976d4cb6,,4470.877514,12208953.38,12940931.88,-15728.222486,25149885.26
1660,0xc3be0a633194b23d5ab64186400033b2e6806f6e,,46292.483305,7728141.91,17393316.31,-1902.726176,25121458.22
1661,0xc3704b5ec0f8b3015276b773b8f68ca66776df51,,6367898.860321,12548954.67,12548954.67,3097345.996545,25097909.34
1662,0x2f730920f265ff855e604303b7da713d50943da9,,27001.381087,1927567.9,23163133.92,16492.543423,25090701.82
1663,0x0a9ae31839d05ebeced458a339a3ad7b5a138734,,267.35484,1870584.69,23211904.09,-7719.731838,25082488.78
1664,0xd92027fc1bf15ea8e1c9c0a1aa4a9f58b5433f20,,26326.870706,4484687.2,20581877.96,-82669.727871,25066565.16
1665,0x6f01a1ed32dec4180e569bf13f979ebe38ac83c4,,0.003571,0.0,25045043.57,-9129.598858,25045043.57
1666,0x86388f17745fdb9171b467fea2bc7384d6e95466,,0.49871,0.0,25041055.88,48268.626283,25041055.88
1667,0xbcfb67431aae79e1a79af0fe0f32bf65c05191b1,,19438.638849,11020223.09,14017647.54,935.098849,25037870.63
1668,0xea88abea8a431f93ad0de306d1dba6a9f53414d1,,107032.866027,6622660.24,18388504.55,-21017.142064,25011164.79
1669,0xf3903be7516c9e208bec91854b3d9d35c709716b,,552.407302,5486911.2,19515719.02,-17734.398076,25002630.22
1670,0x68907104c3a36283b195745e15ce1a74313496b0,,30688.759561,3223941.21,21765095.11,-143660.58998,24989036.32
1671,0xf78310ed6641e6c4e221e9d676440ac8645d3afe,,15.989274,3043845.05,21935671.88,244120.158479,24979516.93
1672,0xf55c1737648cbf1d2b4e6c2b47b4bc164bb0c15b,,24772.885633,12210068.33,12753785.33,-396.384367,24963853.66
1673,0xb71ae0e322046e912d2eb3cd0c668428916ce1d0,,1425.725254,2727516.24,22219215.6,-14403.57993,24946731.840000004
1674,0xcb2b6bd27937c58f36d7cde0dc827baedd23931e,,119513.180544,8911613.8,16025039.43,38456.394797,24936653.23
1675,0x51e15a70464d7639961592e1f07ed354dabcc8d5,,323552.565211,0.0,24918556.59,-1464725.696388,24918556.59
1676,0xa43ca96c32fa3f2c93012b564c39b9e56533386d,,589684.314731,8252242.58,16650429.34,394386.078679,24902671.92
1677,0xf5079c84c34051d7c4cd87494fda534fe7ecdf6d,,2828578.536154,4310220.28,20586840.34,602073.084343,24897060.62
1678,0x469ff40affaa9663f461b77f88a7597ea38cdb04,,5791.10478,5642832.08,19211289.17,-15950.295001,24854121.25
1679,0x816b024f623cbe8319f809e9e58e48b55e196302,dalmatian102,24832.822008,10699445.97,14147296.38,63752.829038,24846742.35
1680,0xdfc4e98b261acfc40debdffcdc703c5138c932a6,,77703.347147,5986839.75,18779169.1,14632.862514,24766008.85
1681,0x4f75922dfaf6c6cc0087d8f0179b5f0b265f5ba6,,52792.041469,7309940.11,17455951.25,46082.758648,24765891.36
1682,0x464f483fac0dc3295493c8817861a912c0b4ba6b,,4649.149607,6166101.26,18596358.18,-6848.035563,24762459.439999998
1683,0xc5a1844c09eff6935f6e914df70e21ef425b8fac,,262823.734897,6975505.58,17773690.81,203693.642571,24749196.39
1684,0x7d54a6772903c4f45f05c9b4e89f1dd2a0f52794,,11295394.301994,0.0,24748592.79,960342.192169,24748592.79
1685,0x09fb2cb4371496c59a43dccae44510a56443d041,,0.000347,0.0,24743511.51,-31019.909653,24743511.51
1686,0x909838964ee700f6cf3c139efef4df463506f599,,62398.445307,4290548.34,20411087.450000003,30246.014888,24701635.790000003
1687,0x8d393bbe72dfa00f6ac2c510fcdb2dfcfd190c5a,,184916.045941,1913695.31,22778836.6,-81484.2902,24692531.91
1688,0xf66deb3ab9cfd58e6b593bee85476307c541971e,,0.008064,0.0,24686554.27,-29473.535563,24686554.27
1689,0x6685964a42a90018219436a510ec3435d6120eb7,,24535.563344,2647343.42,22037830.889999997,-6338.51966,24685174.309999995
1690,0x42b9594f12bddd170416e94c42e4cb5e42965f39,,9.2e-05,0.0,24657741.47,-181992.675268,24657741.47
1691,0x57845f56509705639b1b943976ed9e4c4aac6705,,10174.197451,5779282.52,18855308.7,12364.174743,24634591.22
1692,0xa94b5e2af974818bbc63a4f4b3661cbc951c8e06,,200000.081495,290067.27,24342024.57,-1554.173802,24632091.84
1693,0x6f19a8adda5a0b8d009a687d7aa2d36eb08b6688,,1255017.900897,7712911.46,16917593.88,683845.429588,24630505.34
1694,0x36076e4bfad9624d7feba562326fdfa2063ede23,,162243.519416,8981649.72,15634700.71,141763.022997,24616350.43
1695,0x7c542bc686c47e7f6f77dc807024540085343e21,,310963.675724,6373901.76,18233525.31,-91299.014589,24607427.07
1696,0x83d038f06f65a2011e31434d15c656dace128153,,64706.525496,4680214.25,19872756.06,61578.243855,24552970.31
1697,0x001005306685021a4edaf9de69c9b5b2a34c4caa,Rosé,63666.387916,7592223.36,16955382.49,15441.123379,24547605.849999998
1698,0xa40ee97b4352307b7745a2cb12bb475b80faef13,,2395605.1468849997,3033703.33,21469351.09,120414.30992,24503054.42
1699,0xfcb14a5d6938c13108e93679d39c23444d0ee3f9,,25361.721526,2478348.71,21961576.99,19407.121526,24439925.7
1700,0x5d2f4460ac3514ada79f5d9838916e508ab39bb7,,6596256.685415,2230082.1,22208295.61,1406161.217156,24438377.71
1701,0x4c64bf92ce23499d6b2ce270f793695f879ee6df,,13.589472,2613342.48,21810055.67,22091.648699,24423398.150000002
1702,0x830c399350587074e3dd6269d869ada69cc4f5ec,,452595.071245,11150985.29,13253908.23,339592.951044,24404893.52
1703,0x1de8fc67f90451f0ddd8d5fa17d67c9af31606f2,,97331.081778,9392909.95,15004437.670000002,-3281.896903,24397347.62
1704,0xac105920f0ad0a33cf069b0061f136d0dfef62b4,,0.230114,3939754.12,20452307.93,-6968.563327,24392062.05
1705,0x356075de9189345f2b465fc7cbbe4d5aeb91180e,,65428.391615,12190563.94,12190563.94,15428.591615,24381127.88
1706,0x66a1923c3a9a9da620bed3117cd7ad868f8113af,,46008.021815,7011354.92,17347965.59,21045.381815,24359320.509999998
1707,0x8aa5a83c1e8f1937d1d5813ec275a24d742bb726,,44211.372865,4015428.96,20300460.9,27216.114449,24315889.86
1708,0x7199060ad19e1c99c20a5508f387875480f31a3e,,5951.613581,7285448.35,16937580.13,40681.079564,24223028.479999997
1709,0x3a90705c017255731c3ecac6f5bc3cd9ac3fae8b,,159170.488505,8109735.07,16110441.01,64358.31705,24220176.08
1710,0xccf6a4da71795428e13a0d1330293c735b66ec07,,8845.983743,1933735.72,22271945.26,-8944.702793,24205680.98
1711,0xbcd3ea1feab4c6bbb0b0ca062b7c1ffecc89c009,,4797.334678,9531396.25,14663477.75,-8170.269465,24194874.0
1712,0x7b10a79ca8e28ac412617c5a382fecd37a9c7684,,117053.690799,3024666.97,21167581.41,26689.956809,24192248.38
1713,0xd1c77a04b87393e98a1220532e72e8f7d0a31c5a,,0.0,4406884.62,19762186.06,-21975.78,24169070.68
1714,0xba6ee0c3de58f79cb04b48c42f78d2cd5f407bfb,,575.403201,4726258.59,19419707.4,-1207.777295,24145965.99
1715,0x1030100c6e04d546f852e907416295bf95372dbe,,498460.408878,3273950.76,20865888.16,41164.503788,24139838.92
1716,0x5875d72130981b18692a3d29545e4038f7eb0c38,,97684.127236,4458154.84,19673435.26,-60651.44386,24131590.1
1717,0xfa91c2c14193887254a474314d497479488f760e,,2142.679184,251970.95,23862873.56,-4275.152857,24114844.509999998
1718,0xed48b856556a69c7c40229c9c4c829b909257c9b,,2183219.775996,0.0,24106186.41,-138824.187888,24106186.41
1719,0xa7aae418ee1714642f46b577c5b6f6c8bcb561dc,,343667.069311,3842788.72,20261154.28,8889.67525,24103943.0
1720,0xab5ba81b8f72e8d76ee31c93d891a88277c5fb51,,8843.753737,2479699.38,21608443.67,1153.687434,24088143.05
1721,0x59b4676638b8e3e7cfc17b322d1c2b1efd03e4a3,,0.51339,4898101.48,19158711.34,-5721.545494,24056812.82
1722,0x55f519cf9e15f52f0f64988b68d1c1c7fb1c8983,,8870704.578892,12027535.89,12027535.89,1471496.013538,24055071.78
1723,0xfd02d3e60703de13b560ed51043fd4ad86d6fd3d,,9780.958051,435711.18,23617460.98,-115880.928969,24053172.16
1724,0x600330449a73755fb4d7f82250938ab0bd7c5596,,100690.936113,2192421.62,21837789.51,-4548.457273,24030211.130000003
1725,0x24900cfcc9fffccd23a672b701d1b53ff0d0e628,,0.001884,0.0,24009985.04,-6742.758315,24009985.04
1726,0x20c3c3ce84d349ae85e0a5cf04bd2f7e4989ad2a,,22799.091715,11984047.02,11984047.02,-1180.208285,23968094.04
1727,0x66c1cccec839a094005881d4f6faa4efeba3b2c6,,14037.463594,2722600.67,21231915.29,-8311.669768,23954515.96
1728,0xc94285029b3a5efaad09fe55e36320e6fbf82bf6,,1195038.880342,11969169.23,11969169.23,46925.35,23938338.46
1729,0xec7883a4127068b2965b86beefb11a5eed95741b,,20955.406327,7381228.49,16555357.57,5737.522311,23936586.060000002
1730,0x76fe28b803eeba445c34afc2f914e6bcb71112fd,,1030429.262735,7455260.42,16459893.21,849354.84536,23915153.630000003
1731,0x8b321146a100b78b558446627678c03cad2c7a9a,,116171.591584,10532511.94,13358117.51,-19119.936787,23890629.45
1732,0x67ab0e9e3bde49bab8feb9465b9dbc9ff4603ba6,,135955.502565,2176937.85,21703834.99,8621.590717,23880772.84
1733,0x30dc9db90996fa7e94dda296c376119ac46cae9f,,965.520743,0.0,23867430.72,-9659.879563,23867430.72
1734,0x3a379da79541487078f49c8dd8b4153ada121505,,127283.287421,10737640.37,13122812.23,27087.487421,23860452.6
1735,0x942d0d8104dbb2bc1eda12a21380859a9182089d,,8137.325979,0.0,23785395.32,26244.324084,23785395.32
1736,0xe121950a9ecdf4afe0a95d1f8183538d1e3f29be,,13810.206689,3009487.86,20773759.83,-15645.095098,23783247.689999998
1737,0x62cd732421df4824f53a59c422b519bb97e8fd51,,3439927.305868,10693246.860000001,13064619.34,13809.290758,23757866.200000003
1738,0xf32617f34240fce5a1a978aba449b1a04167bcce,,5917.220162,167307.11,23546890.95,-51640.619821,23714198.06
1739,0x0f3e57abdf7257bc47043b1c61efc38dcfeee487,,25605.907749,7176120.08,16502621.75,22123.003528,23678741.83
1740,0x794aeddb55612cac44a460775bde4f23d33f0dcb,,227122.740692,8426277.94,15247630.53,80379.520692,23673908.47
1741,0x0149804a7c4c0d4d08f4c86d37c2fa1d3cadabdb,,146554.608384,7720937.77,15950083.06,61772.85826,23671020.83
